dataset,domain,split,label,source_type,source_path,source_id,image_name,saved_path,saved_filename
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23CD5QHBXB.jpg,GAN|stylegan_fake|23CD5QHBXB,23CD5QHBXB.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23CD5QHBXB_004948.jpg,fake_stylegan_fake_23CD5QHBXB_004948.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23CGB0P8U8.jpg,GAN|stylegan_fake|23CGB0P8U8,23CGB0P8U8.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23CGB0P8U8_004949.jpg,fake_stylegan_fake_23CGB0P8U8_004949.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23CHPRWRHD.jpg,GAN|stylegan_fake|23CHPRWRHD,23CHPRWRHD.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23CHPRWRHD_004950.jpg,fake_stylegan_fake_23CHPRWRHD_004950.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23CI896GSE.jpg,GAN|stylegan_fake|23CI896GSE,23CI896GSE.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23CI896GSE_004951.jpg,fake_stylegan_fake_23CI896GSE_004951.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23DVBPRJFJ.jpg,GAN|stylegan_fake|23DVBPRJFJ,23DVBPRJFJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23DVBPRJFJ_004952.jpg,fake_stylegan_fake_23DVBPRJFJ_004952.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23EPA4HBW1.jpg,GAN|stylegan_fake|23EPA4HBW1,23EPA4HBW1.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23EPA4HBW1_004953.jpg,fake_stylegan_fake_23EPA4HBW1_004953.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23EQQCJ9E4.jpg,GAN|stylegan_fake|23EQQCJ9E4,23EQQCJ9E4.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23EQQCJ9E4_004954.jpg,fake_stylegan_fake_23EQQCJ9E4_004954.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23EXE70E7P.jpg,GAN|stylegan_fake|23EXE70E7P,23EXE70E7P.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23EXE70E7P_004955.jpg,fake_stylegan_fake_23EXE70E7P_004955.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23FRHMNF87.jpg,GAN|stylegan_fake|23FRHMNF87,23FRHMNF87.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23FRHMNF87_004956.jpg,fake_stylegan_fake_23FRHMNF87_004956.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23FVKY2VU5.jpg,GAN|stylegan_fake|23FVKY2VU5,23FVKY2VU5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23FVKY2VU5_004957.jpg,fake_stylegan_fake_23FVKY2VU5_004957.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23GWI0BOS5.jpg,GAN|stylegan_fake|23GWI0BOS5,23GWI0BOS5.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23GWI0BOS5_004958.jpg,fake_stylegan_fake_23GWI0BOS5_004958.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23HCMPWES3.jpg,GAN|stylegan_fake|23HCMPWES3,23HCMPWES3.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23HCMPWES3_004959.jpg,fake_stylegan_fake_23HCMPWES3_004959.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23HRMO0J8E.jpg,GAN|stylegan_fake|23HRMO0J8E,23HRMO0J8E.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23HRMO0J8E_004960.jpg,fake_stylegan_fake_23HRMO0J8E_004960.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23HzMcMLntHDvvnXanLqQxCjj1tNDm6G.jpeg,GAN|stylegan_fake|23HzMcMLntHDvvnXanLqQxCjj1tNDm6G,23HzMcMLntHDvvnXanLqQxCjj1tNDm6G.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23HzMcMLntHDvvnXanLqQxCjj1tNDm6G_004961.jpg,fake_stylegan_fake_23HzMcMLntHDvvnXanLqQxCjj1tNDm6G_004961.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23J8T852PH.jpg,GAN|stylegan_fake|23J8T852PH,23J8T852PH.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23J8T852PH_004962.jpg,fake_stylegan_fake_23J8T852PH_004962.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23K4XM7KKV.jpg,GAN|stylegan_fake|23K4XM7KKV,23K4XM7KKV.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23K4XM7KKV_004963.jpg,fake_stylegan_fake_23K4XM7KKV_004963.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23KNR53CPD.jpg,GAN|stylegan_fake|23KNR53CPD,23KNR53CPD.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23KNR53CPD_004964.jpg,fake_stylegan_fake_23KNR53CPD_004964.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23KOY0RLDR.jpg,GAN|stylegan_fake|23KOY0RLDR,23KOY0RLDR.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23KOY0RLDR_004965.jpg,fake_stylegan_fake_23KOY0RLDR_004965.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23LPQNDAOC.jpg,GAN|stylegan_fake|23LPQNDAOC,23LPQNDAOC.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23LPQNDAOC_004966.jpg,fake_stylegan_fake_23LPQNDAOC_004966.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23MVWJP1M3.jpg,GAN|stylegan_fake|23MVWJP1M3,23MVWJP1M3.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23MVWJP1M3_004967.jpg,fake_stylegan_fake_23MVWJP1M3_004967.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23N8V47PCJ.jpg,GAN|stylegan_fake|23N8V47PCJ,23N8V47PCJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23N8V47PCJ_004968.jpg,fake_stylegan_fake_23N8V47PCJ_004968.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23NYQ1PARS.jpg,GAN|stylegan_fake|23NYQ1PARS,23NYQ1PARS.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23NYQ1PARS_004969.jpg,fake_stylegan_fake_23NYQ1PARS_004969.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23O7DBF3XJ.jpg,GAN|stylegan_fake|23O7DBF3XJ,23O7DBF3XJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23O7DBF3XJ_004970.jpg,fake_stylegan_fake_23O7DBF3XJ_004970.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23O7VW2PMH.jpg,GAN|stylegan_fake|23O7VW2PMH,23O7VW2PMH.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23O7VW2PMH_004971.jpg,fake_stylegan_fake_23O7VW2PMH_004971.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23P0E717WU.jpg,GAN|stylegan_fake|23P0E717WU,23P0E717WU.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23P0E717WU_004972.jpg,fake_stylegan_fake_23P0E717WU_004972.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23P3PAM0DP.jpg,GAN|stylegan_fake|23P3PAM0DP,23P3PAM0DP.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23P3PAM0DP_004973.jpg,fake_stylegan_fake_23P3PAM0DP_004973.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23PMK06HQ2.jpg,GAN|stylegan_fake|23PMK06HQ2,23PMK06HQ2.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23PMK06HQ2_004974.jpg,fake_stylegan_fake_23PMK06HQ2_004974.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23Q3ZGF1T4.jpg,GAN|stylegan_fake|23Q3ZGF1T4,23Q3ZGF1T4.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23Q3ZGF1T4_004975.jpg,fake_stylegan_fake_23Q3ZGF1T4_004975.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23R1FZQMRV.jpg,GAN|stylegan_fake|23R1FZQMRV,23R1FZQMRV.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23R1FZQMRV_004976.jpg,fake_stylegan_fake_23R1FZQMRV_004976.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23REXL7G0H.jpg,GAN|stylegan_fake|23REXL7G0H,23REXL7G0H.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23REXL7G0H_004977.jpg,fake_stylegan_fake_23REXL7G0H_004977.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23RH2OPXD2.jpg,GAN|stylegan_fake|23RH2OPXD2,23RH2OPXD2.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23RH2OPXD2_004978.jpg,fake_stylegan_fake_23RH2OPXD2_004978.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23RID217L0.jpg,GAN|stylegan_fake|23RID217L0,23RID217L0.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23RID217L0_004979.jpg,fake_stylegan_fake_23RID217L0_004979.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23ROUP2RQH.jpg,GAN|stylegan_fake|23ROUP2RQH,23ROUP2RQH.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23ROUP2RQH_004980.jpg,fake_stylegan_fake_23ROUP2RQH_004980.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23S0CDO3C0.jpg,GAN|stylegan_fake|23S0CDO3C0,23S0CDO3C0.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23S0CDO3C0_004981.jpg,fake_stylegan_fake_23S0CDO3C0_004981.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23SYI2NSLJ.jpg,GAN|stylegan_fake|23SYI2NSLJ,23SYI2NSLJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23SYI2NSLJ_004982.jpg,fake_stylegan_fake_23SYI2NSLJ_004982.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23TYENQBPZ.jpg,GAN|stylegan_fake|23TYENQBPZ,23TYENQBPZ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23TYENQBPZ_004983.jpg,fake_stylegan_fake_23TYENQBPZ_004983.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23UCLTK8AJ.jpg,GAN|stylegan_fake|23UCLTK8AJ,23UCLTK8AJ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23UCLTK8AJ_004984.jpg,fake_stylegan_fake_23UCLTK8AJ_004984.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23UO08NVNG.jpg,GAN|stylegan_fake|23UO08NVNG,23UO08NVNG.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23UO08NVNG_004985.jpg,fake_stylegan_fake_23UO08NVNG_004985.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23W3YUCX9I.jpg,GAN|stylegan_fake|23W3YUCX9I,23W3YUCX9I.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23W3YUCX9I_004986.jpg,fake_stylegan_fake_23W3YUCX9I_004986.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23W76V5W09.jpg,GAN|stylegan_fake|23W76V5W09,23W76V5W09.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23W76V5W09_004987.jpg,fake_stylegan_fake_23W76V5W09_004987.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23WH9UBYDG.jpg,GAN|stylegan_fake|23WH9UBYDG,23WH9UBYDG.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23WH9UBYDG_004988.jpg,fake_stylegan_fake_23WH9UBYDG_004988.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23WUDBJHRQ.jpg,GAN|stylegan_fake|23WUDBJHRQ,23WUDBJHRQ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23WUDBJHRQ_004989.jpg,fake_stylegan_fake_23WUDBJHRQ_004989.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23YTL0M7LW.jpg,GAN|stylegan_fake|23YTL0M7LW,23YTL0M7LW.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23YTL0M7LW_004990.jpg,fake_stylegan_fake_23YTL0M7LW_004990.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23YZJZXS2Y.jpg,GAN|stylegan_fake|23YZJZXS2Y,23YZJZXS2Y.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23YZJZXS2Y_004991.jpg,fake_stylegan_fake_23YZJZXS2Y_004991.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\23ZPA6ZUNY.jpg,GAN|stylegan_fake|23ZPA6ZUNY,23ZPA6ZUNY.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_23ZPA6ZUNY_004992.jpg,fake_stylegan_fake_23ZPA6ZUNY_004992.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\240K8JXWKV.jpg,GAN|stylegan_fake|240K8JXWKV,240K8JXWKV.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_240K8JXWKV_004993.jpg,fake_stylegan_fake_240K8JXWKV_004993.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\240UW41WEG.jpg,GAN|stylegan_fake|240UW41WEG,240UW41WEG.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_240UW41WEG_004994.jpg,fake_stylegan_fake_240UW41WEG_004994.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\242MFSREG9.jpg,GAN|stylegan_fake|242MFSREG9,242MFSREG9.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_242MFSREG9_004995.jpg,fake_stylegan_fake_242MFSREG9_004995.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\2439314UEB.jpg,GAN|stylegan_fake|2439314UEB,2439314UEB.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_2439314UEB_004996.jpg,fake_stylegan_fake_2439314UEB_004996.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\243O5ERQYP.jpg,GAN|stylegan_fake|243O5ERQYP,243O5ERQYP.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_243O5ERQYP_004997.jpg,fake_stylegan_fake_243O5ERQYP_004997.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\2446FKQKVX.jpg,GAN|stylegan_fake|2446FKQKVX,2446FKQKVX.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_2446FKQKVX_004998.jpg,fake_stylegan_fake_2446FKQKVX_004998.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\244LBPVI52.jpg,GAN|stylegan_fake|244LBPVI52,244LBPVI52.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_244LBPVI52_004999.jpg,fake_stylegan_fake_244LBPVI52_004999.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\244OIXSGJO.jpg,GAN|stylegan_fake|244OIXSGJO,244OIXSGJO.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_244OIXSGJO_005000.jpg,fake_stylegan_fake_244OIXSGJO_005000.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\245in4xdtFzbE3zHSA2H7TCxgWZSIPJB.jpeg,GAN|stylegan_fake|245in4xdtFzbE3zHSA2H7TCxgWZSIPJB,245in4xdtFzbE3zHSA2H7TCxgWZSIPJB.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_245in4xdtFzbE3zHSA2H7TCxgWZSIPJB_005001.jpg,fake_stylegan_fake_245in4xdtFzbE3zHSA2H7TCxgWZSIPJB_005001.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\245KA2F35T.jpg,GAN|stylegan_fake|245KA2F35T,245KA2F35T.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_245KA2F35T_005002.jpg,fake_stylegan_fake_245KA2F35T_005002.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\245ZNFJ1ZI.jpg,GAN|stylegan_fake|245ZNFJ1ZI,245ZNFJ1ZI.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_245ZNFJ1ZI_005003.jpg,fake_stylegan_fake_245ZNFJ1ZI_005003.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\246DW0VZCU.jpg,GAN|stylegan_fake|246DW0VZCU,246DW0VZCU.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_246DW0VZCU_005004.jpg,fake_stylegan_fake_246DW0VZCU_005004.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\2472HY2W9N.jpg,GAN|stylegan_fake|2472HY2W9N,2472HY2W9N.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_2472HY2W9N_005005.jpg,fake_stylegan_fake_2472HY2W9N_005005.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\247CY34YIA.jpg,GAN|stylegan_fake|247CY34YIA,247CY34YIA.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_247CY34YIA_005006.jpg,fake_stylegan_fake_247CY34YIA_005006.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\247XWKBBSM.jpg,GAN|stylegan_fake|247XWKBBSM,247XWKBBSM.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_247XWKBBSM_005007.jpg,fake_stylegan_fake_247XWKBBSM_005007.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\248SBE88OC.jpg,GAN|stylegan_fake|248SBE88OC,248SBE88OC.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_248SBE88OC_005008.jpg,fake_stylegan_fake_248SBE88OC_005008.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\2491BFXDU4.jpg,GAN|stylegan_fake|2491BFXDU4,2491BFXDU4.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_2491BFXDU4_005009.jpg,fake_stylegan_fake_2491BFXDU4_005009.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\249HNGVY1U.jpg,GAN|stylegan_fake|249HNGVY1U,249HNGVY1U.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_249HNGVY1U_005010.jpg,fake_stylegan_fake_249HNGVY1U_005010.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24A8YJYEKZ.jpg,GAN|stylegan_fake|24A8YJYEKZ,24A8YJYEKZ.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24A8YJYEKZ_005011.jpg,fake_stylegan_fake_24A8YJYEKZ_005011.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24AC9QV4AM.jpg,GAN|stylegan_fake|24AC9QV4AM,24AC9QV4AM.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24AC9QV4AM_005012.jpg,fake_stylegan_fake_24AC9QV4AM_005012.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24AMFHVA1N.jpg,GAN|stylegan_fake|24AMFHVA1N,24AMFHVA1N.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24AMFHVA1N_005013.jpg,fake_stylegan_fake_24AMFHVA1N_005013.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24BDR2XMIE.jpg,GAN|stylegan_fake|24BDR2XMIE,24BDR2XMIE.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24BDR2XMIE_005014.jpg,fake_stylegan_fake_24BDR2XMIE_005014.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24BEW8V67T.jpg,GAN|stylegan_fake|24BEW8V67T,24BEW8V67T.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24BEW8V67T_005015.jpg,fake_stylegan_fake_24BEW8V67T_005015.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24BnhzRLrXNh0SX4CnK7y94S6IetDuzL.jpeg,GAN|stylegan_fake|24BnhzRLrXNh0SX4CnK7y94S6IetDuzL,24BnhzRLrXNh0SX4CnK7y94S6IetDuzL.jpeg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24BnhzRLrXNh0SX4CnK7y94S6IetDuzL_005016.jpg,fake_stylegan_fake_24BnhzRLrXNh0SX4CnK7y94S6IetDuzL_005016.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24BVTQHHJR.jpg,GAN|stylegan_fake|24BVTQHHJR,24BVTQHHJR.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24BVTQHHJR_005017.jpg,fake_stylegan_fake_24BVTQHHJR_005017.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24CDQIFAHM.jpg,GAN|stylegan_fake|24CDQIFAHM,24CDQIFAHM.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24CDQIFAHM_005018.jpg,fake_stylegan_fake_24CDQIFAHM_005018.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24CO39TEX8.jpg,GAN|stylegan_fake|24CO39TEX8,24CO39TEX8.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24CO39TEX8_005019.jpg,fake_stylegan_fake_24CO39TEX8_005019.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24CPMBHLZA.jpg,GAN|stylegan_fake|24CPMBHLZA,24CPMBHLZA.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24CPMBHLZA_005020.jpg,fake_stylegan_fake_24CPMBHLZA_005020.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24D3GDU4AC.jpg,GAN|stylegan_fake|24D3GDU4AC,24D3GDU4AC.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24D3GDU4AC_005021.jpg,fake_stylegan_fake_24D3GDU4AC_005021.jpg
GAN,stylegan_fake,train,fake,image,Datasets\Raw-datasets\GANFaces\StyleGAN\fake\24DM3LTUCB.jpg,GAN|stylegan_fake|24DM3LTUCB,24DM3LTUCB.jpg,outputs_methodx_final_1\processed\GANFaces_processed\train\fake\fake_stylegan_fake_24DM3LTUCB_005022.jpg,fake_stylegan_fake_24DM3LTUCB_005022.jpg
